"pert_iname"	"cell_id"	"DILIConcern"	"num_doses"	"min_dose"	"max_dose"	"num_times"	"min_time"	"max_time"
"paclitaxel"	"MCF7"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"paclitaxel"	"PC3"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"paclitaxel"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"paclitaxel"	"A549"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"paclitaxel"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paclitaxel"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paclitaxel"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paclitaxel"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pantoprazole"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pantoprazole"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pantoprazole"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pantoprazole"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pantoprazole"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pantoprazole"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pantoprazole"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pantoprazole"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"pantoprazole"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pantoprazole"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"pantoprazole"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pantoprazole"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"pantoprazole"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paroxetine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"paroxetine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"paroxetine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"paroxetine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"paroxetine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"paroxetine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"paroxetine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"paroxetine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"paroxetine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"paroxetine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paroxetine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paroxetine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paroxetine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisolone"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prednisolone"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisolone"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisolone"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prednisolone"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prednisolone"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisolone"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisolone"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisolone"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisolone"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisolone"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisolone"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisolone"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisone"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prednisone"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisone"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisone"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prednisone"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prednisone"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisone"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisone"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisone"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prednisone"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisone"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisone"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prednisone"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"procainamide"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procainamide"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procainamide"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procainamide"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procainamide"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"procainamide"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procainamide"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"procainamide"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"procainamide"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"procainamide"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"procainamide"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"procainamide"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"procainamide"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prochlorperazine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prochlorperazine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prochlorperazine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prochlorperazine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prochlorperazine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"prochlorperazine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prochlorperazine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prochlorperazine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prochlorperazine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"prochlorperazine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prochlorperazine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prochlorperazine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"prochlorperazine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propafenone"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propafenone"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propafenone"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propafenone"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propafenone"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"propafenone"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propafenone"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propafenone"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"propafenone"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"propafenone"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propafenone"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propafenone"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propafenone"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propofol"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propofol"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propofol"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propofol"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propofol"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"propofol"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propofol"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propofol"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"propofol"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"propofol"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"propofol"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propofol"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"propofol"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quinidine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"quinidine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quinidine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"quinidine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"quinidine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"quinidine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quinidine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"quinidine"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ranitidine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ranitidine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ranitidine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ranitidine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ranitidine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ranitidine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ranitidine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ranitidine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ranitidine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ranitidine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ranitidine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ranitidine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ranitidine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rifabutin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rifabutin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rifabutin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rifabutin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rifabutin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rifabutin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rifabutin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"rifabutin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rifabutin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rifabutin"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"rifabutin"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rifabutin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rifabutin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"rifabutin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"risperidone"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"risperidone"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"risperidone"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"risperidone"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"risperidone"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"risperidone"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"risperidone"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"risperidone"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ropinirole"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ropinirole"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ropinirole"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ropinirole"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ropinirole"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"ropinirole"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ropinirole"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ropinirole"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ropinirole"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"ropinirole"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ropinirole"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ropinirole"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"ropinirole"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sertraline"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"sertraline"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sertraline"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sertraline"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"sertraline"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"sertraline"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sertraline"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sertraline"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sertraline"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sertraline"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sertraline"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sertraline"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sertraline"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sildenafil"	"A375"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"sildenafil"	"HA1E"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"sildenafil"	"HCC515"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"sildenafil"	"HEPG2"	"Less-DILI-Concern"	"2"	"10"	"160"	"1"	"6"	"6"
"sildenafil"	"HT29"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"sildenafil"	"MCF7"	"Less-DILI-Concern"	"13"	"0.0015"	"160"	"2"	"6"	"24"
"sildenafil"	"PC3"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"sildenafil"	"VCAP"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"sildenafil"	"A549"	"Less-DILI-Concern"	"11"	"0.0015"	"160"	"2"	"6"	"24"
"sildenafil"	"SW480"	"Less-DILI-Concern"	"1"	"160"	"160"	"1"	"6"	"6"
"sildenafil"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sildenafil"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sildenafil"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sildenafil"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sildenafil"	"NKDBA"	"Less-DILI-Concern"	"4"	"0.3704"	"10"	"1"	"24"	"24"
"sirolimus"	"A375"	"Less-DILI-Concern"	"7"	"0.04"	"11.1"	"2"	"6"	"24"
"sirolimus"	"HA1E"	"Less-DILI-Concern"	"7"	"0.04"	"11.1"	"2"	"6"	"24"
"sirolimus"	"HCC515"	"Less-DILI-Concern"	"15"	"0.0015"	"11.1"	"2"	"6"	"24"
"sirolimus"	"HEPG2"	"Less-DILI-Concern"	"7"	"0.04"	"11.1"	"2"	"6"	"24"
"sirolimus"	"HT29"	"Less-DILI-Concern"	"7"	"0.04"	"11.1"	"2"	"6"	"24"
"sirolimus"	"MCF7"	"Less-DILI-Concern"	"21"	"0.0015"	"11.1"	"2"	"6"	"24"
"sirolimus"	"PC3"	"Less-DILI-Concern"	"18"	"0.0015"	"11.1"	"2"	"6"	"24"
"sirolimus"	"VCAP"	"Less-DILI-Concern"	"5"	"1"	"20"	"3"	"6"	"48"
"sirolimus"	"A549"	"Less-DILI-Concern"	"18"	"0.0015"	"11.1"	"2"	"6"	"24"
"sirolimus"	"SW480"	"Less-DILI-Concern"	"2"	"10"	"11.1"	"1"	"6"	"6"
"sirolimus"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sirolimus"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sirolimus"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"sirolimus"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sirolimus"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"sirolimus"	"BT20"	"Less-DILI-Concern"	"4"	"0.08"	"10"	"2"	"6"	"24"
"sirolimus"	"HS578T"	"Less-DILI-Concern"	"4"	"0.08"	"10"	"2"	"6"	"24"
"sirolimus"	"MCF10A"	"Less-DILI-Concern"	"4"	"0.08"	"10"	"2"	"6"	"24"
"sirolimus"	"MDAMB231"	"Less-DILI-Concern"	"4"	"0.08"	"10"	"2"	"6"	"24"
"sirolimus"	"SKBR3"	"Less-DILI-Concern"	"4"	"0.08"	"10"	"2"	"6"	"24"
"sirolimus"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tacrolimus"	"A375"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"HA1E"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"HCC515"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"HEPG2"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"1"	"6"	"6"
"tacrolimus"	"HT29"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"MCF7"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"PC3"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"VCAP"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"A549"	"Less-DILI-Concern"	"2"	"10"	"22.2"	"2"	"6"	"24"
"tacrolimus"	"SW480"	"Less-DILI-Concern"	"1"	"22.2"	"22.2"	"1"	"6"	"6"
"tacrolimus"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tacrolimus"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tacrolimus"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tacrolimus"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"tacrolimus"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"thalidomide"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"thalidomide"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"SW480"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"thalidomide"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"thalidomide"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"thalidomide"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"thalidomide"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"thalidomide"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tolazamide"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tolazamide"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tolazamide"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tolazamide"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tolazamide"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tolazamide"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"tolazamide"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"tolazamide"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
